지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,2023-08-01,29.9,25.5,536,34.2,1646,,,,,,,5.5,90,952,3.1,270,1640,1.9,1629,24,55,1348,71.6,29.9,1000.3,1011.7,747,1007.8,1908,1009.9,14.1,10.3,1200,3.44,21.25,,,,,,4.1,1.1,30.8,23,29.7,29.4,28,27.8,27.9,25.6,24.6,19.5,16.2,4.3,6.2,,
108,2023-08-02,29.7,26.8,519,33.7,1436,,,,,,,7.9,270,1507,4.8,270,1513,2.1,1803,22.7,48,1741,67.8,27.8,997.5,1009,1,1005.2,1826,1007.1,14.1,11.2,1200,3.19,24.81,,,,,,4,.3,32.6,22.8,29.9,29.7,28.4,28.1,28.2,25.8,24.6,19.5,16.3,5.4,7.7,,
108,2023-08-03,29.5,25.8,615,33.8,1446,,,,,,,6.5,290,1431,4,250,1327,2.1,1790,22.5,54,1557,67,27.2,995.9,1007.2,800,1003.9,1748,1005.5,14,11,1200,3.19,25.4,,,,,,3.9,1.6,33.5,22.3,29.8,29.6,28.3,28.1,28.3,25.9,24.7,19.5,16.3,5.4,7.7,,
108,2023-08-04,30,26.5,520,34.4,1634,,,,,,,7.3,340,1413,3.9,270,1732,1.9,1658,23.1,53,1539,67.6,28.3,994.2,1005.6,5,1002.1,1740,1003.7,14,9.6,1000,2.92,23.13,,,,,,4.3,2.6,34.8,23,30,29.8,28.6,28.3,28.3,26,24.8,19.5,16.3,5.2,7.5,,
108,2023-08-05,30.3,26.4,611,34.9,1548,,,,,,,7,340,2035,4.7,320,2042,2,1753,23.7,50,1530,69,29.4,990.6,1002.3,1,997.5,1758,1000.1,14,12.7,1200,3.49,27.31,,,,,,2.8,1.6,36.7,22.6,30.5,30.2,28.9,28.5,28.5,26.1,24.9,19.6,16.4,5.6,8,,
108,2023-08-06,29.8,27,1606,33,1403,1.58,3.7,1556,4.9,1511,4.9,11.9,180,1554,7.7,290,1606,1.7,1450,25.1,63,1431,76.5,31.9,988.3,999.2,1,996,1531,997.7,13.9,3.8,1300,1.64,12.95,,,,,,5.8,4.3,31.9,24.1,30.2,30,28.9,28.7,28.7,26.2,25,19.6,16.4,3.1,4.4,4.9,
108,2023-08-07,30.4,27.3,540,34.6,1546,,,,,,,8.1,70,2230,4.5,50,1850,2.7,2310,23.8,56,1556,68.4,29.5,989.5,1000.5,2349,997.1,1539,999,13.9,5.8,900,2.37,15.83,,,,,,4.4,4,30.4,24.9,29.7,29.5,28.4,28.3,28.6,26.3,25.1,19.6,16.5,4.2,6,,
108,2023-08-08,30.9,26.4,553,35.8,1600,,,,,,,7.8,50,844,4.3,50,2214,2.9,2496,22.2,47,1505,60.5,26.7,992.2,1003.2,2333,1000.3,1531,1001.7,13.9,11,1200,3.2,23.96,,,,,,2.4,1.8,35.3,23.2,30,29.7,28.5,28.3,28.6,26.4,25.2,19.7,16.5,5.8,8.3,,
108,2023-08-09,28.3,25.1,2358,31.6,1102,1.58,.2,,.2,,.2,10.6,70,2244,5.9,70,2114,3.2,2776,21.7,57,1106,67.6,25.9,993.7,1004.3,805,1001.9,1749,1003.3,13.9,3.3,1000,2.26,13.66,,,,,,8,4.5,30.8,23,29.5,29.4,28.5,28.5,28.8,26.5,25.3,19.7,16.5,3.2,4.6,5.2,
108,2023-08-10,22.2,20.9,1954,25.1,1,24,3.7,1635,13.6,1618,86.1,18.1,340,1616,8.9,340,1536,3.7,3183,20.8,80,50,91.9,24.5,986.1,1003.1,1,991.6,1731,995.8,13.8,0,900,.36,2.42,,,,,,10,7.1,22.8,20.6,25.5,25.9,26.2,27.1,28.4,26.5,25.3,19.8,16.6,.7,1,100.2,
108,2023-08-11,23.5,21.6,1,24.9,1703,21.5,3.4,1116,13.6,1035,46.7,13,200,701,6.2,200,521,2.3,1983,22.2,83,2210,93.1,26.8,988.9,1002.1,2158,992.9,1,998.6,13.8,0,1400,.61,3.94,,,,,,10,7.9,23.5,21.7,23.9,24.1,23.8,24.6,26.5,26.7,26,20.2,16.6,.9,1.3,27.8,
108,2023-08-12,23.3,22.5,2247,24.1,1,14.42,.5,1524,1.2,1438,1.5,5.4,110,749,3.2,160,841,1.9,1611,21.7,82,1044,91,25.9,993.8,1004.8,2247,1001.7,215,1003.5,13.7,.1,1700,.67,4.19,,,,,,8.9,6.6,23.9,20.9,24.6,24.8,24.2,24.6,26,26.3,26.6,22.1,16.7,1.1,1.6,1.3,
108,2023-08-13,27,22.6,1,31.1,1745,,,,,,,5.6,110,1249,2.8,140,1209,1.7,1460,22.3,58,1641,76.9,26.9,994.5,1005.1,2339,1002.9,1743,1004.1,13.7,2.7,1200,2.8,17.49,,,,,,8.3,5.6,27.4,21.8,26,25.9,24.9,24.9,25.9,26,26.3,21.8,16.8,3.4,4.8,,
108,2023-08-14,28.1,24.8,602,31.9,1425,,,,,,,6.4,250,1633,3.9,270,1822,1.6,1408,23.1,60,1445,75.4,28.3,995.6,1006.4,919,1004,1733,1005.2,13.7,3.9,1200,2.23,13.71,,,,,,4,3.3,28.2,21.9,27.2,27.1,26.1,26,26.5,25.8,26,21.4,16.9,3.1,4.5,,
108,2023-08-15,28.6,24.7,612,32.7,1503,,,,,,,7.1,290,1538,4.7,320,1654,2.3,1956,22.7,58,1512,71.4,27.7,994.6,1006.4,747,1002.2,1748,1004.2,13.7,7.7,1400,3.05,21.84,,,,,,6.5,1.8,30.9,22.1,27.6,27.5,26.5,26.4,26.8,25.7,25.8,21.1,16.9,4.4,6.3,,
108,2023-08-16,27.3,24.7,540,31.6,1352,.92,.3,1715,.3,1710,.3,6.5,250,1714,3.8,270,1714,2.1,1834,21.7,58,1253,72,26,993.7,1004.6,2319,1001.6,1622,1003.3,13.6,3.7,1200,3.37,15.46,,,,,,4.5,4.5,28.1,21.9,27.9,27.8,26.9,26.8,27.2,25.8,25.6,21,17,3.3,4.8,.3,
108,2023-08-17,28.2,24.5,615,32.4,1349,,,,,,,6.4,140,1118,3.2,140,1323,1.7,1426,22.6,52,1416,73,27.4,994.6,1005.5,2252,1002.9,1727,1004.2,13.6,6.2,1100,3.06,18.24,,,,,,4.6,3.9,29.8,21.2,27.7,28,27,26.8,27.3,25.8,25.6,20.9,17,3.8,5.5,,
108,2023-08-18,29.1,25.5,547,33.3,1413,.67,.1,,.1,,.1,6.6,270,1550,3.9,270,1558,1.9,1677,23.3,56,1423,72.1,28.7,996.3,1007.7,2356,1004.6,1514,1005.9,13.5,7.3,1100,3.01,19.56,,,,,,3.1,3.1,32.1,22.9,28.2,28.5,27.4,27.2,27.5,25.9,25.5,20.8,17,4.1,5.8,.1,
108,2023-08-19,29.1,26.4,620,33.6,1528,,,,,,,7,250,1745,4.1,270,1718,1.9,1681,22.5,54,1521,68.9,27.3,999.5,1010.9,2349,1007.7,1,1009.1,13.5,9.1,1100,2.96,21.24,,,,,,3.9,2.9,32.8,23,28.2,28.9,27.9,27.6,27.8,26,25.5,20.8,17.1,4.4,6.2,,
108,2023-08-20,28.3,25.5,459,31.8,1348,1.83,0,,0,,0,6.1,160,1335,3.1,180,1342,1.6,1341,22.5,56,1521,71.8,27.3,1000.8,1011.8,850,1009.1,1753,1010.5,13.5,3.6,1300,2.92,15.87,,,,,,7.3,4.3,31.3,22.3,28.2,28.6,27.7,27.6,27.9,26.1,25.5,20.8,17.1,3.6,5.1,0,
108,2023-08-21,29.5,26,614,33.6,1402,1.17,0,,0,,0,10.1,200,1526,5.4,200,1533,2.4,2053,23.2,55,1253,69.8,28.5,997.1,1010.3,1,1004.6,1721,1006.7,13.4,6.4,1100,2.75,19.04,,,,,,6.6,3.5,32.6,22.8,28.8,28.8,27.8,27.6,27.9,26.1,25.5,20.8,17.1,4.2,6,.3,
108,2023-08-22,27.6,25.8,2220,32.2,1356,7.75,21.5,1703,29,1703,42.6,11.7,140,1454,7.2,160,1458,2.4,2092,23.8,61,1343,80.3,29.4,993.8,1005.5,1,1001.3,1438,1003.3,13.4,1.3,1300,2.58,10.5,,,,,,9,7.4,28.1,24.2,27.6,28.5,27.6,27.6,28.1,26.2,25.5,20.8,17.2,2.4,3.4,42.4,
108,2023-08-23,24.8,23.2,2400,27.2,932,17.58,9.7,1200,15.6,1154,41.8,7.6,250,1227,4.4,250,1111,2.2,1912,23.2,80,954,91.3,28.5,995.2,1006.7,2140,1003.3,143,1004.9,13.4,.1,900,.61,3.33,,,,,,9.6,7.3,25.8,23,25.6,27,26.6,27,27.9,26.3,25.6,20.8,17.2,1,1.4,46.9,
108,2023-08-24,25.1,22.3,434,27.8,1419,4.33,1.2,346,4.3,336,5.2,7.5,50,1501,4.1,50,1505,2.8,2431,22.2,75,1413,84.8,26.8,996,1006.7,1024,1004.6,1640,1005.6,13.3,1.5,1300,2.32,12.56,,,,,,9,6.4,27.4,22.3,25.9,26.4,25.8,26.2,27.3,26.5,26.1,21.5,17.2,2.4,3.5,0,
108,2023-08-25,26.5,24,555,30,1618,.17,0,,0,,0,8.3,270,1407,4.7,270,1440,2.6,2245,22.1,60,1621,77.9,26.6,997.2,1009,2357,1004.9,116,1006.9,13.3,8.3,1300,2.92,20.42,,,,,,5,5,29.3,21.3,26.9,27.4,26.5,26.5,27.3,26.4,26.2,21.7,17.3,4.2,6,,
108,2023-08-26,26.4,23.3,636,30.3,1545,,,,,,,6.8,290,1616,4,270,1605,1.8,1579,20.7,49,1317,72.3,24.4,999.3,1010.1,623,1007.6,1625,1009,13.2,7.3,1200,2.73,19.84,,,,,,6.4,1.8,29.3,19.5,27.1,27.5,26.7,26.7,27.4,26.3,26.1,21.6,17.3,4,5.7,,
108,2023-08-27,26.1,22.7,505,29.6,1613,5.67,0,,0,,0,5.4,50,2342,3.2,50,2342,1.8,1573,21.2,62,1620,75,25.2,998.4,1009.2,810,1006.8,1440,1008.1,13.2,1.2,1000,1.47,12,,,,,,8.9,1.8,27,19.4,26.4,27,26.5,26.7,27.4,26.3,26,21.4,17.4,2.4,3.4,6.1,
108,2023-08-28,22.7,20.8,853,25.6,1,20.67,.7,801,2.9,722,10.4,9.4,50,1830,5.1,50,1832,3.3,2892,20.5,73,35,87.5,24.1,997,1009.4,950,1004.4,1824,1006.8,13.2,0,1200,.61,3.99,,,,,,10,5.5,23.1,20.8,25,25.8,25.6,26.1,27.2,26.2,25.9,21.3,17.4,1.2,1.7,7,
108,2023-08-29,23.9,22.5,2034,25.5,1029,16.92,7,1131,27.2,1058,54.8,9.6,110,901,3.9,110,902,2.1,1855,22,80,624,89.6,26.5,995.2,1008.2,2337,1002.9,1235,1004.9,13.1,0,1500,.55,2.87,,,,,,9.4,6.9,24.3,21.6,24.2,25,24.7,25.2,26.6,26.1,25.9,21.3,17.5,.7,1.1,52.4,
108,2023-08-30,22.8,21.5,2353,24.5,1230,10.42,1.4,1618,2.3,1616,3.5,3.5,160,2106,2.4,180,2307,1.1,978,20.7,75,1220,88,24.4,999,1009.9,2347,1007.8,1453,1008.8,13.1,0,1100,1.09,4.42,,,,,,9.8,5.4,23.5,20.6,24.2,24.8,24.4,24.8,26.1,26.1,26.2,22.3,17.5,1,1.5,3.2,
108,2023-08-31,23.9,21,547,28.9,1534,,,,,,,5.8,290,1642,3.5,290,1651,1.3,1142,19.2,48,1522,76.9,22.3,1000.4,1011.5,2221,1009.1,1508,1010.2,13.1,7,1300,3.23,18.53,,,,,,6,2.9,26,17.6,25.3,25.2,24.6,24.8,25.9,25.9,26.1,22.2,17.6,3.8,5.4,,
108,2023-09-01,24.5,19.7,610,29.6,1543,,,,,,,6.4,340,1340,3.7,270,1158,2,1705,18.3,42,1403,70.6,21,1001.8,1012.6,926,1010.1,1551,1011.6,13,12.1,1300,3.17,24.59,,,,,,.5,.1,26.8,15.2,25.4,25.3,24.7,24.9,25.9,25.7,25.9,22,17.6,5.1,7.2,,
108,2023-09-02,25.4,19.7,639,30.8,1536,,,,,,,5.6,320,1514,3.7,20,1522,1.6,1425,17.5,39,1557,63.9,20,1001.5,1012.5,701,1009.6,1503,1011.2,13,11.3,1200,3.39,23.72,,,,,,4.6,.6,28.1,14.3,25.6,25.6,25,25.2,25.9,25.6,25.8,21.8,17.7,4.7,6.7,.1,
108,2023-09-03,25.8,23.1,749,28.8,1414,2.75,.1,,.1,,.1,5.9,360,1331,3.3,50,1445,2.2,1888,21.5,67,1,77.8,25.7,1002.1,1013,941,1010.6,1546,1011.8,12.9,1.9,1200,2.91,12.19,,,,,,8.1,4.3,26.3,20.3,26.2,26.1,25.4,25.4,26,25.5,25.7,21.7,17.7,2.5,3.6,.3,
108,2023-09-04,27,24.3,625,30.2,1607,2.5,.1,,.2,,.3,5.5,290,1828,3.5,290,1829,1.8,1538,23.1,65,1616,79.9,28.3,1001.9,1012.9,949,1010.5,1751,1011.6,12.9,.7,1200,1.67,10.24,,,,,,9.1,5.1,27.5,22.5,26.8,26.6,25.8,25.7,26.2,25.5,25.6,21.6,17.8,2.2,3.2,0,
108,2023-09-05,28.5,25,707,32.8,1440,.17,0,,0,,0,6.3,70,1057,3.9,320,1833,1.8,1515,22.1,54,1450,69.5,26.6,1001.2,1012.6,929,1009,1634,1010.9,12.9,7,1100,2.98,19.14,,,,,,6.4,5.4,30.1,22.4,27.6,27.4,26.4,26.2,26.5,25.5,25.5,21.6,17.8,4.1,5.8,,
108,2023-09-06,27.9,24,635,32.1,1550,,,,,,,8.2,70,2012,4.4,50,2033,2.4,2087,20.3,45,1607,65.1,23.9,1001.7,1013.8,2358,1009.8,1612,1011.4,12.8,11.3,1300,3.13,22.64,,,,,,1.1,1.1,31.7,20,27.7,27.6,26.7,26.6,26.8,25.5,25.5,21.6,17.8,5.1,7.4,,
108,2023-09-07,26.3,20.9,643,31.6,1501,,,,,,,8,70,1541,4.4,50,12,2.5,2151,15.9,37,1425,54.8,18.1,1004.4,1015.7,953,1012.7,1741,1014.1,12.8,12.1,1200,3.27,24.56,,,,,,0,0,30.5,14.9,26.8,26.9,26.4,26.4,26.8,25.6,25.4,21.5,17.9,6,8.5,,
108,2023-09-08,25.3,19.6,622,30.5,1432,,,,,,,7.1,340,1519,4.5,340,1651,2.3,2017,16.7,42,1434,60.3,19.1,1002.8,1015,710,1010.3,1717,1012.6,12.7,12,1200,3.22,24.13,,,,,,.4,0,30.1,12.8,26.2,26.2,25.8,26,26.6,25.6,25.4,21.5,17.9,5.3,7.5,,
108,2023-09-09,25.8,20.8,627,31.2,1555,,,,,,,6.3,270,1805,4.1,270,1810,1.8,1515,18.6,45,1604,66.3,21.5,1000.6,1011.6,906,1008.3,1604,1010.3,12.7,10.9,1200,3.13,22.64,,,,,,3.3,2,30.5,15.1,26.5,26.3,25.7,25.9,26.4,25.6,25.4,21.5,17.9,4.5,6.4,,
108,2023-09-10,25.7,22,616,29.6,1445,,,,,,,6.2,290,1700,3.4,290,1704,1.6,1373,19.2,53,1547,68.1,22.2,999.8,1010.8,847,1007.9,1559,1009.4,12.7,5.7,1000,2.27,14.57,,,,,,6.1,1.4,29.6,16.7,26.3,26.3,25.7,25.8,26.4,25.6,25.4,21.5,18,3,4.3,,
108,2023-09-11,25.5,23.1,617,29.8,1533,,,,,,,5.8,250,1806,3.8,270,1450,1.9,1606,18.7,50,1606,67.3,21.6,999.2,1010.6,2345,1007,1537,1008.8,12.6,5.1,1000,2.41,14.79,,,,,,6.5,3.3,28.7,18.9,26,26.1,25.6,25.8,26.3,25.5,25.4,21.5,18,3.4,4.8,,
108,2023-09-12,25.7,21.7,642,29.8,1419,,,,,,,5.4,320,2058,3.4,320,2101,1.5,1254,19.5,55,1153,69.8,22.6,1000.3,1011.3,635,1008.4,1552,1010,12.6,3.5,1300,1.99,12.52,,,,,,7.4,2.4,28.9,15.3,25.7,25.9,25.3,25.5,26.2,25.5,25.4,21.5,18,2.6,3.7,0,
108,2023-09-13,22.1,19.6,2112,24.6,1,15.75,.8,1635,2.9,1556,15.9,7.7,50,2012,4.2,50,2021,1.8,1554,19.3,70,1152,84.5,22.3,1001.6,1012.8,1115,1010.4,119,1011.4,12.5,0,1300,.5,3.35,,,,,,9.9,7,22.7,18.7,24.6,25.1,24.9,25.3,26.1,25.4,25.4,21.5,18.1,1,1.5,15.9,
108,2023-09-14,23.4,19.2,610,27.2,1148,,,,,,,9.3,50,1206,4.1,50,1215,2.4,2084,17.9,60,1201,72.4,20.5,1002.8,1014.7,2351,1010.4,354,1012.6,12.5,4.2,1100,2.76,13.7,,,,,,7.6,4,24,16.1,24,24.2,23.9,24.4,25.6,25.4,25.4,21.5,18.1,3,4.3,1.9,
108,2023-09-15,22.3,20.3,709,24.3,1544,12.17,.4,543,.9,705,2.1,7.6,50,921,3.9,50,18,2.6,2242,19,67,125,82.3,22.1,1003.5,1015,1017,1011.8,1838,1013.3,12.5,.1,1400,.82,5.35,,,,,,9.8,6.9,22.6,18.9,23.7,24.1,23.8,24.3,25.4,25.3,25.3,21.5,18.1,1.3,1.9,.5,
108,2023-09-16,23.9,22,233,26.6,1442,9.75,8.1,2131,28,2101,38.7,4.5,50,1331,2.6,50,1223,1.7,1462,21.7,76,1449,87.8,25.9,1001.6,1012.9,1,1009.1,1901,1011.4,12.4,.1,1200,1.12,6.3,,,,,,9.9,6.8,24.7,21.1,24.4,24.6,24,24.2,25.3,25.1,25.3,21.5,18.2,1.3,1.8,41.4,
108,2023-09-17,24.7,22,416,28,1524,2.08,1.8,1,11.4,-2331,3,5.5,320,1515,3.3,290,1438,1.4,1225,21.8,68,1643,84.8,26.1,1000.1,1011,1040,1008.3,1543,1009.8,12.4,3.3,1400,1.92,12.49,,,,,,8,4.5,26.3,20,24.8,24.8,24.2,24.3,25.2,25,25.2,21.5,18.2,2.4,3.4,,
108,2023-09-18,24.7,22.1,616,28.9,1238,,,,,,,7.7,290,1328,5,290,1747,1.9,1667,20.6,58,1632,79.1,24.3,1002,1013.2,2357,1010.4,1522,1011.7,12.4,4.9,1100,2.97,13.83,,,,,,3.8,3.5,25,18,25.3,25.3,24.7,24.7,25.4,25,25.2,21.5,18.2,2.8,4,,
108,2023-09-19,24.1,21.6,555,27.2,1317,,,,,,,5.5,270,1624,3.6,270,1606,1.6,1415,20.5,62,1347,81.1,24.2,1003.6,1014.5,803,1012.2,1443,1013.4,12.3,1.3,1200,1.73,8.98,,,,,,8.6,7.4,24.5,16.3,25,24.9,24.4,24.6,25.5,24.9,25.1,21.5,18.3,1.9,2.7,2.6,
108,2023-09-20,20.6,18.8,2351,23.9,1,18.83,2.4,1540,9.6,1536,35.8,9.9,20,1606,5.1,50,1705,2.7,2356,18.8,80,2356,90.4,21.8,1000.5,1014,1,1007.4,1951,1010.4,12.3,0,1100,.44,2.53,,,,,,9.4,5.8,21.6,17.2,23.7,23.9,23.8,24.3,25.4,24.9,25.1,21.6,18.3,1.1,1.6,33.2,
108,2023-09-21,20.1,17.5,2349,23.6,1442,.83,0,,0,,0,10.6,20,111,5.2,50,112,2.3,1994,14.5,53,1223,70.9,16.5,1001.5,1014.3,2355,1008,116,1011.4,12.2,2.4,1100,2.41,13.28,,,,,,7.1,4.3,21.6,10.9,22.6,22.7,22.6,23.2,24.7,24.9,25.1,21.6,18.3,2.4,3.4,,
108,2023-09-22,20.5,15.2,626,26.7,1511,,,,,,,5.6,320,1601,3.3,290,1549,1.7,1471,13.7,37,1708,68.4,15.8,1005.6,1017.4,2257,1013.7,1503,1015.5,12.2,10.4,1300,2.91,20.37,,,,,,2,.9,21.8,9.9,22.2,22.3,22.2,22.9,24.2,24.7,25.1,21.8,18.4,4,5.7,,
108,2023-09-23,21.8,16.3,643,27.6,1418,,,,,,,9.4,20,1936,4.6,50,1932,2.5,2150,14.1,38,1351,63.9,16.1,1009.4,1021.5,2244,1017,1,1019.4,12.2,10.9,1200,2.9,19.69,,,,,,4.6,1.1,22.5,12,22.5,22.5,22.3,22.8,23.9,24.5,25,21.8,18.4,4.6,6.5,,
108,2023-09-24,21.8,17.9,635,26.2,1440,,,,,,,8.4,70,1013,4.7,50,907,2.9,2535,12.3,37,1420,56.4,14.3,1009.5,1021.7,809,1017.3,1645,1019.4,12.1,9,1200,3.03,19.16,,,,,,5.4,2,23.2,13.9,22.6,22.6,22.3,22.8,23.8,24.3,24.9,21.8,18.4,4.3,6.1,.3,
108,2023-09-25,21.6,17.9,450,26,1327,8.08,.3,2041,1,2222,1.9,6.2,50,825,3.4,70,836,2.3,1992,14.8,49,1330,66.4,16.9,1006,1018.3,36,1013.8,1802,1015.9,12.1,1.3,1200,2.34,11.15,,,,,,9.6,8.6,22.1,15.6,22.6,22.6,22.3,22.7,23.7,24.1,24.8,21.7,18.4,2.2,3.2,17.7,
108,2023-09-26,19.9,18.6,510,20.8,1355,24,1.8,208,6.1,204,27.8,5.7,90,46,3.5,90,51,2.4,2054,19.2,87,1,95.8,22.3,1002.4,1015,1,1010.8,1528,1012.3,12,0,1300,.41,2.33,,,,,,10,8.3,20.3,18.3,21.1,22,21.8,22.4,23.6,24,24.7,21.7,18.5,.6,.9,15.8,
108,2023-09-27,21.5,20,632,23.7,1433,11.75,.4,424,1.4,344,4.4,5.6,250,1905,3.1,250,1902,1.8,1548,19.8,81,1428,90.1,23.1,1000.7,1011.8,2120,1009.4,1425,1010.6,12,.1,1200,1.17,6.65,,,,,,9.1,8,22.6,18.4,21.9,22.3,21.8,22.2,23.3,23.8,24.6,21.7,18.5,1.4,2,.3,
108,2023-09-28,22.7,19.6,634,27.3,1422,,,,,,,7.2,290,1405,3.7,250,1600,2,1724,18.4,54,1536,78.3,21.2,1003.2,1014.5,2140,1011.2,113,1013.1,12,8.4,1300,2.51,17.06,,,,,,5,4,24.3,15.9,22.8,22.9,22.3,22.5,23.4,23.7,24.5,21.7,18.5,3.2,4.5,,
108,2023-09-29,21.1,17.4,634,26.9,1444,,,,,,,6.4,200,1512,3.9,250,1741,1.4,1214,12.9,33,1516,61.5,14.9,1003.7,1016.2,947,1011.4,2352,1013.6,11.9,5.5,1200,2.91,16.39,,,,,,7.1,5,22.3,14.4,22.5,22.8,22.4,22.7,23.6,23.6,24.3,21.8,18.6,3.7,5.2,.3,
108,2023-09-30,19.7,17.1,2359,22.2,1659,6.83,2.9,1400,4.2,1333,4.5,9.9,250,1707,5.1,200,1557,2.2,1910,15.5,64,353,77,17.7,1000.5,1012.1,112,1008,1616,1010.4,11.9,1.6,1500,1.31,7.45,,,,,,6.1,4.6,21,10.8,21.7,22,21.9,22.4,23.5,23.5,24.3,21.8,18.6,1.7,2.5,4.2,
108,2023-10-01,18.4,14.4,652,23.7,1511,,,,,,,8.5,250,1648,4.3,290,1525,2.4,2063,9.8,34,1515,59.5,12.2,1004.2,1016.8,2357,1010.8,1,1014.2,11.8,10.4,1200,2.98,20.05,,,,,,.1,.1,19.3,8.5,19.7,20.6,20.6,21.4,23,23.5,24.2,21.7,18.6,4.1,5.8,,
108,2023-10-02,18.2,12.9,657,24.6,1538,,,,,,,8.5,340,1306,5.1,340,1311,1.7,1435,7.9,27,1435,53.8,10.7,1007.6,1019.5,931,1016,1538,1017.6,11.8,10.3,1100,2.87,19.93,,,,,,2,0,19,6.9,19.6,19.7,19.9,20.8,22.4,23.3,24.1,21.7,18.6,4.2,6,,
108,2023-10-03,17.5,14.4,250,22.5,1521,,,,,,,5,50,611,3,50,553,1.7,1435,10.9,47,1533,66.3,13,1007,1019,149,1015.6,1617,1017,11.7,3,1400,2.03,9.4,,,,,,4.9,2.3,18.4,8.6,18.8,19.3,19.5,20.3,21.9,23.1,24,21.7,18.7,2,2.9,,
108,2023-10-04,17.3,14.2,647,23.2,1257,2.83,2.8,1634,11.7,1607,14.7,11.3,360,1534,6.4,340,1542,2.1,1773,12.6,53,1301,75.5,14.8,1003.6,1016.3,1,1010.7,1750,1013.7,11.7,5.3,1100,2.3,12.11,,,,,,5.8,3.1,17.9,9.1,18.3,19.2,19.1,19.9,21.5,22.8,23.9,21.6,18.7,2.5,3.6,14.7,
108,2023-10-05,14.2,9.9,640,19.2,1556,,,,,,,7.8,270,1235,4.4,320,1022,2.6,2217,2.6,34,1405,46.1,7.4,1006.2,1017.8,2145,1014.6,1,1016.4,11.7,10.6,1100,2.88,19.99,,,,,,2.3,0,15.5,2.9,17.3,17.7,18.1,19.2,21.1,22.6,23.7,21.6,18.7,4,5.7,,
108,2023-10-06,15.5,9.6,641,21.5,1447,,,,,,,6.1,290,1529,3.3,290,1415,1.6,1393,6.1,33,1449,55.3,9.5,1008.5,1020.1,828,1016.8,1639,1018.6,11.6,8.8,1300,3.01,17.92,,,,,,5.6,0,16.4,3.3,16.4,17.4,17.6,18.5,20.5,22.3,23.6,21.6,18.7,3.4,4.9,,
108,2023-10-07,16.8,11.7,630,21.2,1543,,,,,,,6,50,919,3.6,70,958,2.1,1813,9.2,42,1331,62.6,11.7,1011.5,1023.6,2257,1019.7,1,1021.7,11.6,5.2,1000,2.02,13.16,,,,,,7.8,0,16,6.4,16.8,17.8,17.8,18.6,20.2,22,23.4,21.5,18.8,2.7,3.8,,
108,2023-10-08,17.1,15.2,531,19.5,1555,2.08,0,,0,,0,6.6,50,1833,3.5,50,1233,2.5,2157,10.9,61,1718,67.1,13,1012.4,1023.7,931,1021.2,1739,1022.5,11.6,0,1000,.84,5.92,,,,,,8.4,5.6,16.1,12.3,17.3,17.9,17.9,18.6,20.2,21.7,23.2,21.5,18.8,1.7,2.5,.4,
108,2023-10-09,17.4,14.1,2359,22.4,1526,4.92,.7,2106,.7,2055,1.2,7.7,320,2111,4.5,320,2112,1.9,1684,11.2,51,1521,68.1,13.3,1009.1,1021.9,22,1017,1706,1019.2,11.5,4.2,1100,2.16,11.77,,,,,,6,4.5,18.3,8.5,17.6,18.3,18.1,18.7,20,21.5,23.1,21.5,18.8,2.3,3.3,.8,
108,2023-10-10,17.1,11.9,617,23.5,1523,,,,,,,6.3,360,1310,3.3,290,358,1.6,1421,10.2,36,1631,67.1,12.5,1010.4,1022.4,2330,1019,1,1020.5,11.5,10.6,1200,2.75,18.62,,,,,,0,0,18.3,6.6,17.1,18.1,17.8,18.4,20,21.3,22.9,21.5,18.8,3.3,4.7,,
108,2023-10-11,17.6,12.9,719,24,1529,,,,,,,6.1,70,1231,2.9,50,511,1.7,1468,8.4,33,1414,57.5,11.1,1013.8,1025.6,927,1022.4,1,1023.9,11.4,10,1200,2.73,17.49,,,,,,.5,0,17.7,8.1,17.4,18.2,17.9,18.5,19.9,,,21.4,18.8,3.5,5,,
